bigger_id,c_users,geo
X379Y547,52080,"POLYGON((16.8846896032764 52.405477307776, 16.884904594579 52.4009838546261, 16.8922509237284 52.401115111244, 16.8920366778014 52.4056085855568, 16.8846896032764 52.405477307776))"
X398Y545,16637,"POLYGON((17.0312412830596 52.4170038651433, 17.0238916768702 52.4168812193828, 17.0239117724303 52.4164318360893, 17.024092608631 52.4123873846578, 17.0314414686874 52.4125100106433, 17.0312412830596 52.4170038651433))"
X384Y536,5658,"POLYGON((16.9190979519825 52.455558007424, 16.9193098299471 52.4510644936003, 16.9266646504545 52.4511936978517, 16.9265590922531 52.4534404656886, 16.9264535201253 52.4556872325174, 16.9190979519825 52.455558007424))"
X361Y532,1476,"POLYGON((16.756376061163 52.4705715115501, 16.7490188381599 52.47043168347, 16.7492252197865 52.4663879858234, 16.7492481480529 52.465938685878, 16.756604623103 52.4660784914055, 16.756376061163 52.4705715115501))"
X375Y548,5860,"POLYGON((16.8555198465122 52.400454265776, 16.8557377616768 52.3959608939366, 16.8630831179222 52.3960939540375, 16.8629311048866 52.399239329769, 16.8628659478573 52.400587347329, 16.8555198465122 52.400454265776))"
X388Y568,2,"POLYGON((16.9551984312662 52.3118257025389, 16.9553848489665 52.3077813495236, 16.9627160678195 52.3079080699877, 16.962509675764 52.3124018157743, 16.9551777154633 52.3122750748952, 16.9551984312662 52.3118257025389))"
X389Y539,2381,"POLYGON((16.9638542040943 52.4428455748329, 16.956500601952 52.4427186971086, 16.9567085768783 52.4382250677625, 16.9640614318785 52.4383519250254, 16.9638542040943 52.4428455748329))"
X375Y536,676,"POLYGON((16.8604732945445 52.4500144048549, 16.8602554362107 52.4545077492931, 16.8529003783632 52.4543744099748, 16.853118984153 52.4498810870409, 16.8604732945445 52.4500144048549))"
X395Y562,48873,"POLYGON((17.0128281061644 52.33574563887, 17.0126265867877 52.3402395015972, 17.0052897968072 52.3401158253911, 17.0054920589331 52.335621982591, 17.0113608924684 52.3357209440363, 17.0128281061644 52.33574563887))"
X385Y530,12,"POLYGON((16.9251855674459 52.482648355814, 16.92539703236 52.478154845348, 16.9327563974472 52.4782837171701, 16.9325456813704 52.4827772484298, 16.9251855674459 52.482648355814))"
X393Y546,6207,"POLYGON((16.9873491067996 52.4117674067649, 16.9875537149956 52.4072736680186, 16.9949015624044 52.4073985564954, 16.9946977000515 52.4118923153802, 16.9873491067996 52.4117674067649))"
X382Y535,4126,"POLYGON((16.9041735541481 52.4597916536137, 16.90438698363 52.4552981857406, 16.9117424397518 52.4554283251624, 16.9115297580627 52.459921814029, 16.9041735541481 52.4597916536137))"
X390Y555,154,"POLYGON((16.9671633009353 52.3709466965141, 16.9673696565595 52.366452982523, 16.9725083381059 52.3665412826645, 16.9747106383328 52.3665790572198, 16.9745050267314 52.3710727915328, 16.9671633009353 52.3709466965141))"
X370Y542,53,"POLYGON((16.8250306669145 52.4223837426047, 16.8248094218974 52.4268770033449, 16.8189291881908 52.4267686450373, 16.8174591356107 52.4267415097988, 16.8176811268026 52.4222482709043, 16.8250306669145 52.4223837426047))"
X385Y554,10692,"POLYGON((16.9304554913672 52.3703093842888, 16.9377969433738 52.3704377583254, 16.9375875567005 52.3749313862676, 16.9368533346018 52.3749185673083, 16.9302453605715 52.3748029915382, 16.9304554913672 52.3703093842888))"
X387Y558,3335,"POLYGON((16.9531033792795 52.3572121075878, 16.9501676403847 52.3571612019217, 16.94576404848 52.3570847067484, 16.945972471313 52.3525910420934, 16.9533110587335 52.3527184224032, 16.9531033792795 52.3572121075878))"
X373Y557,74160,"POLYGON((16.8430192702362 52.3552532631384, 16.850357814717 52.3553870413163, 16.8501396722972 52.3598804283401, 16.8472039502798 52.35982696311, 16.8428003845176 52.3597466286024, 16.8430192702362 52.3552532631384))"
X392Y551,6972,"POLYGON((16.9810267965174 52.3891734089429, 16.981231880092 52.3846796703928, 16.9885759473909 52.3848049143004, 16.9883716086601 52.3892986730421, 16.9810267965174 52.3891734089429))"
X376Y547,5797,"POLYGON((16.8626487205474 52.4050807365499, 16.8628659478573 52.400587347329, 16.8702121064475 52.4007199726605, 16.8699956244533 52.4052133832645, 16.8626487205474 52.4050807365499))"
X390Y557,49,"POLYGON((16.9749161957821 52.3620853188999, 16.9675759578361 52.3619592645209, 16.9677822047841 52.3574655425079, 16.9751216990984 52.3575915765732, 16.9750806027648 52.3584903253591, 16.9749161957821 52.3620853188999))"
X396Y541,15804,"POLYGON((17.0085850313819 52.4301159189653, 17.0159367708672 52.430239537738, 17.0157348801466 52.4347333366818, 17.0149996291101 52.4347209933711, 17.0083823937796 52.4346096979709, 17.0085850313819 52.4301159189653))"
X385Y543,4216,"POLYGON((16.9279302635078 52.4242324051661, 16.9281410043788 52.4197388422707, 16.935490652505 52.4198674441587, 16.9352806579125 52.4243610277931, 16.9279302635078 52.4242324051661))"
X367Y547,4198,"POLYGON((16.8038755673123 52.4040031369019, 16.7965291858496 52.4038663838284, 16.796753120089 52.3993731903594, 16.7974876810699 52.3993868839891, 16.8040987564192 52.399509921389, 16.8038755673123 52.4040031369019))"
X372Y552,3176,"POLYGON((16.834582059737 52.3775857077783, 16.8419242649341 52.3777200496288, 16.8417050907598 52.3822133946775, 16.8343621413068 52.3820790311721, 16.8344281229194 52.3807310345832, 16.834582059737 52.3775857077783))"
X385Y544,14079,"POLYGON((16.928351689691 52.4152452753427, 16.935700591735 52.415373856496, 16.935490652505 52.4198674441587, 16.9281410043788 52.4197388422707, 16.928351689691 52.4152452753427))"
X373Y539,1702,"POLYGON((16.8390704902205 52.4361332167346, 16.8434816555548 52.4362137717021, 16.8464224440224 52.4362673836559, 16.8462032643161 52.4407606972524, 16.8388505636887 52.4406265086928, 16.8390704902205 52.4361332167346))"
X402Y543,553,"POLYGON((17.0528943667279 52.4263568775409, 17.0530924182663 52.4218629720831, 17.0604429808425 52.421983810795, 17.0602456759037 52.4264777357417, 17.0528943667279 52.4263568775409))"
X389Y546,31761,"POLYGON((16.9581628666313 52.4067695498929, 16.9655104971393 52.4068962640417, 16.965303651528 52.4113899419315, 16.957955275253 52.4112632073503, 16.9581005949638 52.4081176475517, 16.9581628666313 52.4067695498929))"
X394Y559,83328,"POLYGON((16.9975468899944 52.3489793274576, 17.0048851127641 52.3491034990206, 17.004763665988 52.351799797997, 17.0046826908096 52.3535973298499, 16.9973437247236 52.3534731382745, 16.9975468899944 52.3489793274576))"
X370Y539,1905,"POLYGON((16.8234100814479 52.4403432256535, 16.8167928106889 52.4402212018969, 16.8170149775744 52.4357279752951, 16.8243667568 52.435863512546, 16.8241453366786 52.4403567610067, 16.8234100814479 52.4403432256535))"
X373Y533,217,"POLYGON((16.8451064980865 52.4632272040314, 16.844996741864 52.4654738490987, 16.8448869711586 52.4677204931458, 16.837529785448 52.4675861746637, 16.8377500603819 52.463092907214, 16.8451064980865 52.4632272040314))"
X388Y559,150662,"POLYGON((16.9535186835062 52.3482247331997, 16.9608565824051 52.3483516375471, 16.9606497008351 52.3528453472028, 16.9533110587335 52.3527184224032, 16.9535186835062 52.3482247331997))"
X395Y538,2252,"POLYGON((17.0006230309639 52.4434731083795, 17.0079769581921 52.4435972440198, 17.0077741601693 52.4480910110632, 17.000419485488 52.4479668553989, 17.0006230309639 52.4434731083795))"
X381Y548,61458,"POLYGON((16.8996613485256 52.3998978621978, 16.8998107536053 52.3967524121567, 16.9071564502615 52.396882735247, 16.9069437512142 52.40137625571, 16.8995973093388 52.401245911608, 16.8996613485256 52.3998978621978))"
X393Y572,3,"POLYGON((16.99285465356 52.290435057069, 17.0001831777207 52.2905594233701, 17.000081948699 52.292806355239, 16.9999807063631 52.2950532861095, 16.9926514414387 52.2949288997753, 16.99285465356 52.290435057069))"
X391Y560,176098,"POLYGON((16.9830752030872 52.3442358433148, 16.9828706051209 52.3487296178896, 16.9755325434077 52.3486040798997, 16.9756968205576 52.345009076743, 16.9757378844387 52.3441103255531, 16.9830752030872 52.3442358433148))"
X391Y570,73,"POLYGON((16.9785213121759 52.2991851137681, 16.9851182234536 52.2992978774423, 16.9849141632588 52.3037916920389, 16.9775835234138 52.3036663561472, 16.9777883247238 52.299172561738, 16.9785213121759 52.2991851137681))"
X392Y543,4494,"POLYGON((16.979589697 52.4206294667051, 16.9869397285393 52.4207548722597, 16.986734958437 52.4252485990081, 16.9793841804846 52.4251231732292, 16.9794663935941 52.4233256911, 16.979589697 52.4206294667051))"
X377Y536,1453,"POLYGON((16.867610551545 52.4546406315078, 16.8678276624027 52.4501472656388, 16.8751820875307 52.4502796693843, 16.8749657241693 52.4547730566106, 16.867610551545 52.4546406315078))"
X368Y548,3738,"POLYGON((16.8116668368991 52.3951529546785, 16.811444451562 52.3996461962632, 16.8040987564192 52.399509921389, 16.8043218867135 52.3950167017704, 16.8116668368991 52.3951529546785))"
X379Y530,1283,"POLYGON((16.8886010480662 52.4775036232297, 16.8883858392614 52.481997028622, 16.8810260632932 52.481865390417, 16.8812420208165 52.4773720062605, 16.8886010480662 52.4775036232297))"
X382Y560,8,"POLYGON((16.9170412977075 52.3430897901798, 16.9168300128477 52.3475833800635, 16.9094924448498 52.3474537432114, 16.9096408701372 52.3443082453387, 16.9097044726013 52.3429601742152, 16.9170412977075 52.3430897901798))"
X388Y543,206,"POLYGON((16.9499816126711 52.4246169030319, 16.9501275698278 52.4214713660298, 16.9501901146483 52.4201232781402, 16.9575399282726 52.4202505102179, 16.9573321726321 52.424744155628, 16.9499816126711 52.4246169030319))"
X384Y559,155969,"POLYGON((16.923957039092 52.3522061681801, 16.9241676364838 52.3477125615178, 16.9315053155629 52.3478412875664, 16.9312954612969 52.352334914974, 16.923957039092 52.3522061681801))"
X387Y564,3,"POLYGON((16.9470761966241 52.328774552257, 16.9472218565765 52.3256289696796, 16.9545559878227 52.3257562268992, 16.9543486361686 52.3302499361968, 16.9470137627144 52.3301226584724, 16.9470761966241 52.328774552257))"
X387Y559,160193,"POLYGON((16.9461808392694 52.3480973734152, 16.9535186835062 52.3482247331997, 16.9533110587335 52.3527184224032, 16.9467063275888 52.3526038006221, 16.945972471313 52.3525910420934, 16.9461808392694 52.3480973734152))"
X396Y549,4219,"POLYGON((17.0175499815848 52.3942890027956, 17.0173485162559 52.3987828336039, 17.0100019994422 52.3986593542858, 17.0100828900936 52.3968618304033, 17.010204210082 52.3941655433835, 17.0175499815848 52.3942890027956))"
X378Y534,1375,"POLYGON((16.8747493037148 52.4592664397737, 16.8821052811455 52.4593984290444, 16.8818895514878 52.4638918294368, 16.874532826147 52.4637598188739, 16.8747493037148 52.4592664397737))"
X382Y548,76839,"POLYGON((16.9100947446288 52.3969347367486, 16.914502202967 52.3970126021408, 16.9142902491585 52.401506143542, 16.9069437512142 52.40137625571, 16.9071564502615 52.396882735247, 16.9100947446288 52.3969347367486))"
X366Y531,8337,"POLYGON((16.7858055544653 52.4711262509773, 16.7931630771286 52.4712637925681, 16.7929381959293 52.4757569202599, 16.7855799250107 52.47561935648, 16.7858055544653 52.4711262509773))"
X379Y543,20900,"POLYGON((16.8911791290865 52.4235824422719, 16.8838290710974 52.423451079797, 16.8839797297465 52.4203056743803, 16.8840442892272 52.4189576428788, 16.8913936010559 52.4190889841737, 16.8911791290865 52.4235824422719))"
X385Y536,4556,"POLYGON((16.9266646504545 52.4511936978517, 16.9340195266575 52.4513224450004, 16.9338091439831 52.4558160004345, 16.9316024509874 52.4557774180633, 16.9264535201253 52.4556872325174, 16.9266646504545 52.4511936978517))"
X391Y567,73,"POLYGON((16.9769687960857 52.3171477153385, 16.9771737591136 52.3126539329474, 16.984505881773 52.3127793092262, 16.9843016604444 52.3172731118168, 16.9769687960857 52.3171477153385))"
X390Y532,411,"POLYGON((16.9697609701454 52.474427574706, 16.9624020776884 52.4743010111457, 16.9626096885865 52.4698073894236, 16.9699678325035 52.4699339325671, 16.9697609701454 52.474427574706))"
X403Y543,1517,"POLYGON((17.0677935954417 52.4221041927815, 17.0675970371209 52.4265981371434, 17.0617159439901 52.4265018525662, 17.0602456759037 52.4264777357417, 17.0604429808425 52.421983810795, 17.0677935954417 52.4221041927815))"
X384Y544,22560,"POLYGON((16.9232074912943 52.4151549969089, 16.928351689691 52.4152452753427, 16.9281410043788 52.4197388422707, 16.9207914118114 52.4196097837949, 16.9210028431862 52.4151162376751, 16.9232074912943 52.4151549969089))"
X388Y526,866,"POLYGON((16.9540006174863 52.4966419359829, 16.9537919277483 52.5011355131139, 16.9515829386127 52.5010972805841, 16.9464286499519 52.5010079110684, 16.9466380893754 52.4965143545267, 16.9540006174863 52.4966419359829))"
X390Y542,38167,"POLYGON((16.9718271394261 52.429490972953, 16.9644757235049 52.4293646133746, 16.9646827873857 52.4248709515314, 16.9720334567353 52.4249972907344, 16.9718271394261 52.429490972953))"
X370Y546,3149,"POLYGON((16.8185685065414 52.4042752743538, 16.8259150639159 52.4044106587155, 16.8256940520846 52.4089039358269, 16.8190814769688 52.4087820907906, 16.8183467493199 52.4087685296372, 16.8185685065414 52.4042752743538))"
X401Y544,5,"POLYGON((17.0457419079098 52.421741676653, 17.0459406536136 52.4172477867905, 17.0532904175853 52.4173690626621, 17.0530924182663 52.4218629720831, 17.0457419079098 52.421741676653))"
X388Y556,3618,"POLYGON((16.9528956451252 52.3617057887533, 16.9602357742186 52.3618327544695, 16.9600287291338 52.3663264520803, 16.9526878562513 52.3661994658997, 16.9528956451252 52.3617057887533))"
X396Y540,1687,"POLYGON((17.0157348801466 52.4347333366818, 17.015532936168 52.4392271316422, 17.0081797027226 52.439103472989, 17.0083418598452 52.4355084532935, 17.0083823937796 52.4346096979709, 17.0157348801466 52.4347333366818))"
X386Y555,8838,"POLYGON((16.9453470381075 52.3660720239888, 16.9451384505295 52.370565676574, 16.9392652403993 52.3704633784384, 16.9377969433738 52.3704377583254, 16.938006274898 52.3659441263555, 16.9453470381075 52.3660720239888))"
X381Y545,32979,"POLYGON((16.8991702519909 52.410232898363, 16.9065181848928 52.4103632845011, 16.906411758251 52.4126100391708, 16.9063053175795 52.4148567928291, 16.8989566388701 52.4147263856666, 16.8991702519909 52.410232898363))"
X385Y531,40,"POLYGON((16.9327563974472 52.4782837171701, 16.92539703236 52.478154845348, 16.9256084414609 52.4736613308485, 16.9329670579081 52.4737901818812, 16.9329459943641 52.4742395355914, 16.9327563974472 52.4782837171701))"
X392Y545,6140,"POLYGON((16.9873491067996 52.4117674067649, 16.9871444446538 52.416261141512, 16.9834697952342 52.4161985059164, 16.9797951593313 52.4161357561776, 16.9800005674976 52.4116420416466, 16.9873491067996 52.4117674067649))"
X375Y552,5332,"POLYGON((16.8639512261326 52.3781203401665, 16.8637342848472 52.3826137497398, 16.8563911627257 52.3824807539695, 16.8566088483275 52.3779873658311, 16.8639512261326 52.3781203401665))"
X388Y529,234,"POLYGON((16.9544178316766 52.4876547696702, 16.9470568023443 52.4875272293798, 16.9472660759287 52.4830336607749, 16.9546263561677 52.4831611804886, 16.9544178316766 52.4876547696702))"
X381Y526,3,"POLYGON((16.8948872653643 52.5001018749604, 16.8951019520382 52.4956084646087, 16.8980467999948 52.4956608340786, 16.9024640889067 52.4957392509403, 16.9022501517807 52.5002326823976, 16.8948872653643 52.5001018749604))"
X397Y555,453,"POLYGON((17.026099016049 52.3674488185703, 17.0258986131354 52.3719426930832, 17.0200249281945 52.3718444062972, 17.0185565122512 52.3718197890131, 17.0187576593191 52.3673259343087, 17.026099016049 52.3674488185703))"
X395Y544,63,"POLYGON((17.0089901462975 52.4211283489925, 17.0016399533844 52.4210043134111, 17.0016806023962 52.4201055595369, 17.0018431770086 52.4165105424435, 17.0091926236483 52.4166345580253, 17.0089901462975 52.4211283489925))"
X394Y547,7922,"POLYGON((16.9949015624044 52.4073985564954, 16.9951053710226 52.4029047936154, 17.0024525265003 52.403029205594, 17.0022494635478 52.4075229885349, 16.9949015624044 52.4073985564954))"
X375Y551,5475,"POLYGON((16.8563911627257 52.3824807539695, 16.8600627166286 52.3825473088452, 16.8637342848472 52.3826137497398, 16.8635172863971 52.3871071552428, 16.8561734197634 52.3869741380333, 16.8563911627257 52.3824807539695))"
X392Y562,1065,"POLYGON((16.9907793791596 52.3362720650924, 16.990616376814 52.3398671069536, 16.9832797471917 52.3397420647375, 16.983484237453 52.3352482821579, 16.9908201243823 52.3353733042273, 16.9907793791596 52.3362720650924))"
X380Y544,44425,"POLYGON((16.891608016485 52.4145955220217, 16.8989566388701 52.4147263856666, 16.8988284439632 52.417422476105, 16.898742969425 52.4192198689207, 16.8913936010559 52.4190889841737, 16.891608016485 52.4145955220217))"
X379Y538,6892,"POLYGON((16.8827521287004 52.4459182035151, 16.8829676308127 52.4414247868882, 16.8903206754077 52.4415562341257, 16.8901059204383 52.4460496719541, 16.8827521287004 52.4459182035151))"
X374Y533,0,"POLYGON((16.8448869711586 52.4677204931458, 16.8451064980865 52.4632272040314, 16.8480490893973 52.4632807947331, 16.8524629937123 52.4633610436143, 16.8522442148107 52.4678543543198, 16.8448869711586 52.4677204931458))"
X386Y561,877,"POLYGON((16.9465974106297 52.3391100239897, 16.9463891523686 52.343603700714, 16.9390521059582 52.3434759060948, 16.9392402093657 52.3394316157555, 16.9392611069933 52.3389822499609, 16.9465974106297 52.3391100239897))"
